1:...育"作为一个专有名很少出现，大多只单用一个"教"字，如《中庸》说："修道之谓教"[；]《荀子·修身》说："以善先人者谓之教"[；]《学记》说："教也者，长善而救其失者也"。在西方，教育一词源于...		  【文件名:\当代\CWAC\AEB0001.txt	文章标题:	作者:】
7772:...之一，父或母有给付能力的，应予支持：(1)原定抚育费不足以维持当地实际生活水平的[；](2)因子女患病、上学，实际需要已超过原定数额的[；](3)有其他正当理由应当增加的，如物价上涨、生活地域发生变化等...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7773:...父或母，有探望子女的权利，另一方有协助的义务。行使探望权的方式、时间由当事人协议[；]协议不成时，由人民法院判决。父或母探望子女，不利于子女身心健康的，由人民法院依法中止探望的权利[；]中止的事由消失后，应当恢复探望的权利。"本条是关于离婚后的父或...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7774:行使探望权的方式、时间由当事人协商[；]协商不成时，由人民法院判决。人民法院作出的生效的离婚判决中未涉...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7775:...母亲与子女间的亲子关系是明显的，可以根据子女出生的事实加以确定，不必经过法律手续[；]而父子关系的确定则相对复杂。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7776:...原则推定：第一，在母亲的丈夫与母亲非婚同居的男子之间，推定母亲的丈夫为子女的父亲[；]第二，在子女出生时母亲的丈夫与受胎时母亲的丈夫之间，推定子女出生时母亲的丈夫为子女的父亲[；]第三，在子女出生时与母亲非婚同居的男子和受胎时与母亲非婚同居的...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7777:...别对待。建议：父母提起否认之诉的期限为一年，自知道或者应当知道否认事由之日起计算[；]成年子女提起否认之诉的期限为一年，自子女成年后知道或者应当知道...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7778:...生父的亲子关系的证明，如果生父与生母结婚，则因父母结婚而确定亲子关系（如同准正）[；]如果生父与生母没有结婚，则一般可由生父表示认领，也可以通过生母...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7779:　　（6）生父认领未成年亲生子女的，须经子女的生母同意[；]认领成年亲生子女的，须经该子女本人同意。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7780:　　自愿认领的，可采书面形式对意思表示进行记录[；]也可以口头形式作出意思表示，但应有两名无利害关系的见证人见证。...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7781:　　（1）父母对子女有抚养教育的义务[；]子女对父母有赡养扶助的义务。父母不履行抚养义务时，未成年的或不能独立生活的子女，有要求父母付给抚养费的权利[；]子女不履行赡养义务时，无劳动能力的或生活困难的父母，有要求子女...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7782:　　（3）子女可以随父姓，也可以随母姓。未成年子女的姓名，由父母协商确定[；]子女成年后，有权决定、使用、改变自己的姓名。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7783:...生活的父或母，有义务负担子女抚养费和教育费的一部可全部，直至子女能够独立生活为止[；]同时，不与子女共同生活的父母一方，有探望子女的权利，另一方有协...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7784:...再婚的，子女与父母的再婚配偶之间为继父母继子女关系。继父母，即父之后妻或母之后夫[；]继子女，即夫之前妻或妻之前夫所生的子女。继父母子女关系产生的原因，一是由于父母一方死亡，生存的一方再婚[；]二是由于父母离婚，父或母再婚而形成的。子女对于父母再婚的配偶的...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7785:...养关系成立之日起，养父母与养子女之间的权利和义务，适用法律关于父母子女关系的规定[；]养子女与养父母的近亲属间的权利义务关系，适用法律关于子女与父母的近亲属关系的规定。同时，养子女与生父母间的权利义务关系因收养关系的成立而解除[；]养子女与生父母以外的其他近亲属间的权利义务关系，因收养关系的成...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7786:...的子宫内妊娠的场合，子女与父母之间具有自然血亲关系，产生与自然血亲同样的亲子关系[；]在采用妻子的卵子与第三人提供的精子在体外授精，再植入妻子的子宫内妊娠的场合，与异质人工授精相同，子女会有生物学上的父亲与法律学上的父亲的不同[；]在采用第三人的卵子与丈夫的精子在体外授精，再植入妻子的子宫内妊娠的场合，这时，子女的母亲会有生物学上的母亲与孕育自己的生母的不同[；]在采用第三人提供的精子和卵子在体外授精，再植入妻子的子宫内妊娠...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7787:...括同父母双方的交往。在有利于子女身心健康的前提下的，子女有权与父母的任何一方交往[；]父母的任何一方有义务和有权利与子女交往。父母任何一方不应作任何...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7788:...女有抚养教育的义务，父母不履行抚养义务时，未成年的子女有要求父母付给抚养费的权利[；]父母有保护和教育未成年子女的权利和义务，在未成年子女对国家、集体或他人造成损害时，父母有承担民事责任的义务[；]子女可以随父姓，也可以随母姓。现行婚姻法中虽然有父母对于子女的...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7789:...母，有权与父母共同居住并接受父母悉心的照顾，有权在与自己有关的事务中充分发表意见[；]另一方面，建立、健全父母照顾权制度。具体而言，父母照顾权制度应...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7790:...所决定权、教育权、职业同意权、法定代理权、日常事务决定权、子女交还请求权、交往权[；]财产照顾权有财产管理权、使用权及处分权。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7791:...其次规定父母照顾权的行使原则，即父母应当按照有利于子女利益的原则，共同行使照顾权[；]当父母的意见发生分歧时，应当取得一致意见后行使照顾权[；]父母双方未能就未成年子女的某一重大事项取得一致意见时，任何一方均有权请求人民法院裁决。同一照顾权之下的未成年子女利益相互冲突时，父母应当采取适当措施避免子女利益的损失[；]父母的利益与未成年子女的利益相互冲突时，父母应当最大限度地维护...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7792:...对未成年子女实施犯罪行为，或者教唆未成年子女犯罪的。照顾权的丧失须经人民法院宣告[；]丧失照顾权的父母，对于未成年子女的扶养义务仍然存在。父母一方或...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7793:...收养人与被收养人建立拟制亲子关系的民事法律行为。领养他人子女者为收养人，即养父母[；]将子女或儿童送给他人收养的父母、其他监护人和社会福利机构称送养人[；]被他人收养的人为被收养人。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7794:...养的行为。收养与寄养有如下区别：(1)收养关系成立和解除都必须经过法律规定的程序[；]而寄养无须经过法定程序。(2)收养关系建立后，收养人与被收养人之间产生拟制血亲关系[；]而寄养不产生此关系。(3)寄养关系随寄养原因的消除而消除，因此，具有临时性[；]而收养关系则是长期甚至永久的。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7795:...的继父母子女关系可因生父和继母或生母和继父离婚或继父母死亡、或亲生父母死亡而解除[；]已形成抚养教育关系的继父母子女关系，在生父和继母或生母和继父离...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7796:...，才能发生法律效力。一方面是收养关系当事人所应具备的条件，即成立收养时的实质要件[；]另一方面是当事人依法应履行的程序手续，即成立收养时的形式要件。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7797:　　(1)不满十四周岁的丧失父母的孤儿[；]		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7798:　　(2)不满十四周岁的，查找不到生父母的弃婴和儿童[；]		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7799:　　这里的"孤儿"是指父母死亡的不满14周岁的未成年人[；]"弃婴和儿童"是指被父母或其他监护人丢弃而脱离家庭或监护人的未...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7800:...，对收养人抚养、教育能力的要求包括两个方面：第一，收养人应具有良好的思想道德品质[；]第二，收养人有保证被收养人成长的物质条件。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7801:...16条的规定，可以作为孤儿监护人的包括下列人员：祖父母、外祖父母、兄、姐等近亲属[；]关系密切的其他亲属、朋友愿意担任监护人的，须经未成年人的父、母的所在单位或未成年人住所地的居民委员会、村民委员会的同意[；]对担任监护人有争议的，由孤儿的父母的所在单位或者孤儿住所地的居...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7802:...女送养他人。依《收养法》的规定，生父母送养子女时，无论双方是否离婚，都须共同送养[；]除因生父母一方下落不明或查找不到时，才允许单方送养[；]生父母一方死亡的，生存方可单方送养。还需强调一点，这样的父母不...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7803:...细规定成立收养关系的禁止要件，如：①一人不能同时被两家收养，防止亲子关系发生矛盾[；]②监护人不得收养被监护人，此乃出于保护被监护人的合法权益[；]③直系亲属间和兄弟姐妹间不得收养，避免造成亲属关系的混乱[；]等等。这种规定，对成立收养关系的合法性，从相反方面加以限制，更...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
7804:...有特殊性，因而被收养人可以是生父母无力抚养的子女，也可以是生父母有能力抚养的子女[；]或者送养人可以是有能力抚养子女的父母，也可以是没有能力抚养子女...		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
